go_id	name
GO:0033065	Rad51C-XRCC3 complex
GO:0033075	isoquinoline alkaloid biosynthetic process
GO:0033106	cis-Golgi network membrane
GO:0033108	mitochondrial respiratory chain complex assembly
GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane
GO:0033120	positive regulation of RNA splicing
GO:0033176	proton-transporting V-type ATPase complex
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain
GO:0033179	proton-transporting V-type ATPase, V0 domain
GO:0033180	proton-transporting V-type ATPase, V1 domain
GO:0033185	dolichol-phosphate-mannose synthase complex
GO:0033186	CAF-1 complex
GO:0033188	sphingomyelin synthase activity
GO:0033204	ribonuclease P RNA binding
GO:0033206	meiotic cytokinesis
GO:0033212	iron import into cell
GO:0033259	plastid DNA replication
GO:0033260	nuclear DNA replication
GO:0033263	CORVET complex
GO:0033281	TAT protein transport complex
GO:0033290	eukaryotic 48S preinitiation complex
GO:0033293	monocarboxylic acid binding
GO:0033303	quercetin O-glucoside biosynthetic process
GO:0033306	phytol metabolic process
GO:0033314	mitotic DNA replication checkpoint signaling
GO:0033316	meiotic spindle assembly checkpoint signaling
GO:0033320	UDP-D-xylose biosynthetic process
GO:0033328	peroxisome membrane targeting sequence binding
GO:0033352	UDP-D-apiose biosynthetic process
GO:0033353	L-methionine cycle
GO:0033354	chlorophyll cycle
GO:0033355	ascorbate glutathione cycle
GO:0033356	UDP-L-arabinose metabolic process
GO:0033365	protein localization to organelle
GO:0033387	GO:0033387
GO:0033388	GO:0033388
GO:0033389	GO:0033389
GO:0033396	GO:0033396
GO:0033481	galacturonate biosynthetic process
GO:0033485	cyanidin 3-O-glucoside biosynthetic process
GO:0033499	beta-D-galactose catabolic process via UDP-galactose, Leloir pathway
GO:0033503	HULC complex
GO:0033512	GO:0033512
GO:0033528	S-methylmethionine cycle
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
GO:0033549	MAP kinase phosphatase activity
GO:0033550	MAP kinase tyrosine phosphatase activity
GO:0033554	cellular response to stress
GO:0033557	Slx1-Slx4 complex
GO:0033565	ESCRT-0 complex
GO:0033566	gamma-tubulin complex localization
GO:0033567	DNA replication, Okazaki fragment processing
GO:0033588	elongator holoenzyme complex
GO:0033591	response to L-ascorbic acid
GO:0033597	mitotic checkpoint complex
GO:0033611	oxalate catabolic process
GO:0033612	receptor serine/threonine kinase binding
GO:0033615	mitochondrial proton-transporting ATP synthase complex assembly
GO:0033617	mitochondrial respiratory chain complex IV assembly
GO:0033619	membrane protein proteolysis
GO:0033674	positive regulation of kinase activity
GO:0033699	DNA 5'-adenosine monophosphate hydrolase activity
GO:0033728	3,8-divinyl protochlorophyllide a 8-vinyl-reductase (NADPH) activity
GO:0033729	anthocyanidin reductase activity
GO:0033730	arogenate dehydrogenase (NADP+) activity
GO:0033741	adenylyl-sulfate reductase (glutathione) activity
GO:0033743	peptide-methionine (R)-S-oxide reductase activity
GO:0033744	L-methionine (S)-S-oxide reductase activity
GO:0033749	histone H4R3 demethylase activity
GO:0033759	flavone synthase activity
GO:0033772	flavonoid 3',5'-hydroxylase activity
GO:0033788	leucoanthocyanidin reductase activity
GO:0033818	beta-ketoacyl-acyl-carrier-protein synthase III activity
GO:0033819	lipoyl(octanoyl) transferase activity
GO:0033843	xyloglucan 6-xylosyltransferase activity
GO:0033850	Z-farnesyl diphosphate synthase activity
GO:0033853	L-aspartate:prephenate transaminase activity
GO:0033854	L-glutamate:prephenate transaminase activity
GO:0033857	5-diphosphoinositol pentakisphosphate 1-kinase activity
GO:0033862	UMP kinase activity
GO:0033897	ribonuclease T2 activity
GO:0033925	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity
GO:0033926	endo-alpha-N-acetylgalactosaminidase activity
GO:0033962	P-body assembly
GO:0033971	hydroxyisourate hydrolase activity
GO:0033993	response to lipid
GO:0034004	germacradienol synthase activity
GO:0034007	S-linalool synthase activity
GO:0034038	deoxyhypusine synthase activity
GO:0034039	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity
GO:0034045	phagophore assembly site membrane
GO:0034050	symbiont-induced defense-related programmed cell death
GO:0034052	positive regulation of plant-type hypersensitive response
GO:0034058	endosomal vesicle fusion
GO:0034061	DNA polymerase activity
GO:0034062	5'-3' RNA polymerase activity
GO:0034063	stress granule assembly
GO:0034066	Ric1-Rgp1 guanyl-nucleotide exchange factor complex
GO:0034067	protein localization to Golgi apparatus
GO:0034080	CENP-A containing chromatin assembly
GO:0034085	establishment of sister chromatid cohesion
GO:0034087	establishment of mitotic sister chromatid cohesion
GO:0034088	maintenance of mitotic sister chromatid cohesion
GO:0034090	maintenance of meiotic sister chromatid cohesion
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex
GO:0034196	acylglycerol transport
GO:0034198	cellular response to amino acid starvation
GO:0034203	glycolipid translocation
GO:0034213	quinolinate catabolic process
GO:0034214	protein hexamerization
GO:0034220	monoatomic ion transmembrane transport
GO:0034227	tRNA thio-modification
GO:0034237	protein kinase A regulatory subunit binding
GO:0034243	regulation of transcription elongation by RNA polymerase II
GO:0034244	negative regulation of transcription elongation by RNA polymerase II
GO:0034245	mitochondrial DNA-directed RNA polymerase complex
GO:0034247	snoRNA splicing
GO:0034256	chlorophyll(ide) b reductase activity
GO:0034271	phosphatidylinositol 3-kinase complex, class III, type I
GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II
GO:0034274	Atg12-Atg5-Atg16 complex
GO:0034285	response to disaccharide
GO:0034312	diol biosynthetic process
GO:0034314	Arp2/3 complex-mediated actin nucleation
GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation
GO:0034335	DNA negative supercoiling activity
GO:0034338	short-chain carboxylesterase activity
GO:0034353	mRNA 5'-diphosphatase activity
GO:0034355	NAD+ biosynthetic process via the salvage pathway
GO:0034357	photosynthetic membrane
GO:0034388	Pwp2p-containing subcomplex of 90S preribosome
GO:0034394	protein localization to cell surface
GO:0034398	telomere tethering at nuclear periphery
GO:0034399	nuclear periphery
GO:0034410	cell wall beta-glucan biosynthetic process
GO:0034417	bisphosphoglycerate 3-phosphatase activity
GO:0034426	etioplast membrane
GO:0034432	bis(5'-adenosyl)-pentaphosphatase activity
GO:0034440	lipid oxidation
GO:0034450	ubiquitin-ubiquitin ligase activity
GO:0034455	t-UTP complex
GO:0034456	UTP-C complex
GO:0034457	Mpp10 complex
GO:0034462	small-subunit processome assembly
GO:0034472	snRNA 3'-end processing
GO:0034473	U1 snRNA 3'-end processing
GO:0034475	U4 snRNA 3'-end processing
GO:0034476	U5 snRNA 3'-end processing
GO:0034477	U6 snRNA 3'-end processing
GO:0034485	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity
GO:0034497	protein localization to phagophore assembly site
GO:0034498	early endosome to Golgi transport
GO:0034501	protein localization to kinetochore
GO:0034502	protein localization to chromosome
GO:0034504	protein localization to nucleus
GO:0034511	U3 snoRNA binding
GO:0034513	box H/ACA snoRNA binding
GO:0034515	proteasome storage granule
GO:0034517	ribophagy
GO:0034518	RNA cap binding complex
GO:0034551	mitochondrial respiratory chain complex III assembly
GO:0034553	mitochondrial respiratory chain complex II assembly
GO:0034587	piRNA processing
GO:0034599	cellular response to oxidative stress
GO:0034605	cellular response to heat
GO:0034618	arginine binding
GO:0034620	cellular response to unfolded protein
GO:0034625	fatty acid elongation, monounsaturated fatty acid
GO:0034626	fatty acid elongation, polyunsaturated fatty acid
GO:0034628	'de novo' NAD+ biosynthetic process from L-aspartate
GO:0034635	glutathione transport
GO:0034647	histone H3K4me/H3K4me2/H3K4me3 demethylase activity
GO:0034657	GID complex
GO:0034663	endoplasmic reticulum chaperone complex
GO:0034702	monoatomic ion channel complex
GO:0034703	cation channel complex
GO:0034704	calcium channel complex
GO:0034707	chloride channel complex
GO:0034709	methylosome
GO:0034715	pICln-Sm protein complex
GO:0034719	SMN-Sm protein complex
GO:0034722	gamma-glutamyl-peptidase activity
GO:0034727	piecemeal microautophagy of the nucleus
GO:0034728	nucleosome organization
GO:0034755	iron ion transmembrane transport
GO:0034756	regulation of iron ion transport
GO:0034757	negative regulation of iron ion transport
GO:0034765	regulation of monoatomic ion transmembrane transport
GO:0034785	salicylate 5-hydroxylase (NADH) activity
GO:0034975	protein folding in endoplasmic reticulum
GO:0034976	response to endoplasmic reticulum stress
GO:0034982	mitochondrial protein processing
GO:0034986	iron chaperone activity
GO:0035060	brahma complex
GO:0035091	phosphatidylinositol binding
GO:0035092	sperm DNA condensation
GO:0035097	histone methyltransferase complex
GO:0035098	ESC/E(Z) complex
GO:0035101	FACT complex
GO:0035102	PRC1 complex
GO:0035145	exon-exon junction complex
GO:0035175	histone H3S10 kinase activity
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing
GO:0035196	miRNA processing
GO:0035197	siRNA binding
GO:0035198	miRNA binding
GO:0035241	protein-arginine omega-N monomethyltransferase activity
GO:0035242	protein-arginine omega-N asymmetric methyltransferase activity
GO:0035243	protein-arginine omega-N symmetric methyltransferase activity
GO:0035246	peptidyl-arginine N-methylation
GO:0035251	UDP-glucosyltransferase activity
GO:0035252	UDP-xylosyltransferase activity
GO:0035266	meristem growth
GO:0035267	NuA4 histone acetyltransferase complex
GO:0035269	protein O-linked glycosylation via mannose
GO:0035299	inositol-1,3,4,5,6-pentakisphosphate 2-kinase activity
GO:0035303	regulation of dephosphorylation
GO:0035312	5'-3' DNA exonuclease activity
GO:0035336	long-chain fatty-acyl-CoA metabolic process
GO:0035352	NAD transmembrane transport
GO:0035371	microtubule plus-end
GO:0035434	copper ion transmembrane transport
GO:0035435	phosphate ion transmembrane transport
GO:0035436	triose phosphate transmembrane transport
GO:0035437	maintenance of protein localization in endoplasmic reticulum
GO:0035452	extrinsic component of plastid membrane
GO:0035485	adenine/guanine mispair binding
GO:0035493	SNARE complex assembly
GO:0035494	SNARE complex disassembly
GO:0035513	oxidative RNA demethylation
GO:0035514	DNA demethylase activity
GO:0035515	oxidative RNA demethylase activity
GO:0035516	broad specificity oxidative DNA demethylase activity
GO:0035529	NADH pyrophosphatase activity
GO:0035539	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity
GO:0035550	urease complex
GO:0035556	intracellular signal transduction
GO:0035592	establishment of protein localization to extracellular region
GO:0035597	tRNA-2-methylthio-N(6)-dimethylallyladenosine(37) synthase activity
GO:0035598	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase activity
GO:0035600	tRNA methylthiolation
GO:0035615	clathrin-cargo adaptor activity
GO:0035619	root hair tip
GO:0035627	ceramide transport
GO:0035639	purine ribonucleoside triphosphate binding
GO:0035652	clathrin-coated vesicle cargo loading
GO:0035657	eRF1 methyltransferase complex
GO:0035658	Mon1-Ccz1 complex
GO:0035671	enone reductase activity
GO:0035673	oligopeptide transmembrane transporter activity
GO:0035770	ribonucleoprotein granule
GO:0035798	2-alkenal reductase (NADPH) activity
GO:0035800	deubiquitinase activator activity
GO:0035825	homologous recombination
GO:0035835	indole alkaloid biosynthetic process
GO:0035859	Seh1-associated complex
GO:0035861	site of double-strand break
GO:0035870	dITP diphosphatase activity
GO:0035925	mRNA 3'-UTR AU-rich region binding
GO:0035967	cellular response to topologically incorrect protein
GO:0035970	peptidyl-threonine dephosphorylation
GO:0035973	aggrephagy
GO:0035999	tetrahydrofolate interconversion
GO:0036002	pre-mRNA binding
GO:0036019	endolysosome
GO:0036020	endolysosome membrane
GO:0036033	mediator complex binding
GO:0036066	protein O-linked glycosylation via fucose
GO:0036080	purine nucleotide-sugar transmembrane transporter activity
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process
GO:0036094	small molecule binding
GO:0036115	fatty-acyl-CoA catabolic process
GO:0036172	thiamine salvage
GO:0036211	protein modification process
GO:0036220	ITP diphosphatase activity
GO:0036222	XTP diphosphatase activity
GO:0036228	protein localization to nuclear inner membrane
GO:0036258	multivesicular body assembly
GO:0036261	7-methylguanosine cap hypermethylation
GO:0036265	RNA (guanine-N7)-methylation
GO:0036293	response to decreased oxygen levels
GO:0036294	cellular response to decreased oxygen levels
GO:0036297	interstrand cross-link repair
GO:0036374	glutathione gamma-glutamate hydrolase
GO:0036377	arbuscular mycorrhizal association
GO:0036381	pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity
GO:0036396	RNA N6-methyladenosine methyltransferase complex
GO:0036402	proteasome-activating activity
GO:0036424	L-phosphoserine phosphatase activity
GO:0036430	CMP kinase activity
GO:0036431	dCMP kinase activity
GO:0036435	K48-linked polyubiquitin modification-dependent protein binding
GO:0036444	calcium import into the mitochondrion
GO:0036464	cytoplasmic ribonucleoprotein granule
GO:0036469	L-tryptophan decarboxylase activity
GO:0036477	somatodendritic compartment
GO:0036498	IRE1-mediated unfolded protein response
GO:0036503	ERAD pathway
GO:0036524	protein deglycase activity
GO:0036529	protein deglycation, glyoxal removal
GO:0038023	signaling receptor activity
GO:0038198	auxin receptor activity
GO:0038199	ethylene receptor activity
GO:0038201	TOR complex
GO:0040007	growth
GO:0040008	regulation of growth
GO:0040009	regulation of growth rate
GO:0040029	epigenetic regulation of gene expression
GO:0040031	snRNA modification
GO:0042023	DNA endoreduplication
GO:0042026	protein refolding
GO:0042030	ATPase inhibitor activity
GO:0042044	fluid transport
GO:0042054	histone methyltransferase activity
GO:0042060	wound healing
GO:0042083	5,10-methylenetetrahydrofolate-dependent methyltransferase activity
GO:0042127	regulation of cell population proliferation
GO:0042128	nitrate assimilation
GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity
GO:0042134	rRNA primary transcript binding
GO:0042138	meiotic DNA double-strand break formation
GO:0042144	vacuole fusion, non-autophagic
GO:0042147	retrograde transport, endosome to Golgi
GO:0042148	DNA strand invasion
GO:0042149	cellular response to glucose starvation
